Term,Status,Section Name and Title,Location,Meeting Information,Faculty,Availablity/Capacity,Credits,Academic Level
Winter 2023,Open,ANTH*6600*01 (1176) Reading Course,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,0.50,Graduate
Winter 2023,Open,ANTH*6660*01 (1177) Major Paper,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,5  /  5,1.00,Graduate
Winter 2023,Open,ANTH*6700*01 (1178) Pro-Seminar,Guelph,LEC Fri 11:30AM - 02:20PM; ANNU; Room 002,D. Walters,6  /  7,0.00,Graduate
Winter 2023,Open,ARTH*1520*01 (1179) Art Historical Studies II,Guelph,LEC Tues; Thur 05:30PM - 06:50PM; ALEX; Room 100,K. Patterson,180  /  180,0.50,Undergraduate
Winter 2023,Open,ARTH*2070*01 (1180) Art of the USA,Guelph,LEC Mon; Wed 10:00AM - 11:20AM; MCKN; Room 114,A. Boetzkes,60  /  60,0.50,Undergraduate
Winter 2023,Open,ARTH*2120*01 (1181) Introduction to Museology,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; MCKN; Room 114,S. Douglas,60  /  60,0.50,Undergraduate
Winter 2023,Open,ARTH*2550*01 (1182) The Italian Renaissance,Guelph,LEC Mon; Wed 11:30AM - 12:50PM; MCKN; Room 114,S. Hickson,60  /  60,0.50,Undergraduate
Winter 2023,Open,ARTH*2600*01 (1183) Early Modern Art,Guelph,LEC Tues; Thur 04:00PM - 05:20PM; MCKN; Room 114,TBA  TBA,60  /  60,0.50,Undergraduate
Winter 2023,Open,ARTH*3060*01 (1184) Public Art,Guelph,LEC Mon; Wed 01:00PM - 02:20PM; MCKN; Room 114,TBA  TBA,60  /  60,0.50,Undergraduate
Winter 2023,Open,ARTH*3210*01 (1185) Critical Issues in Art History,Guelph,LEC Tues; Thur 01:00PM - 02:20PM; MCKN; Room 114,K. Patterson,60  /  60,0.50,Undergraduate
Winter 2023,Open,ARTH*3320*01 (1186) Lives: Aspects of Western Art,Guelph,LEC Tues; Thur 02:30PM - 03:50PM; MCKN; Room 114,K. Patterson,60  /  60,0.50,Undergraduate
Winter 2023,Open,ARTH*4310*01 (1187) Art ,Guelph,SEM Tues 02:30PM - 05:20PM; ALEX; Room 286,S. Douglas,15  /  15,1.00,Undergraduate
Winter 2023,Open,ARTH*4330*01 (1188) Art ,Guelph,SEM Mon 08:30AM - 11:20AM; ALEX; Room 286,D. Marner,15  /  15,1.00,Undergraduate
Winter 2023,Open,ARTH*4600*01 (1189) Individual Study - Art History,Guelph,SEM Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,ARTH*4800*01 (1190) Experiential Learning,Guelph,SEM Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,ASCI*1120*0101 (1191) Society and Inquiry II,Guelph,LEC Tues 11:30AM - 12:20PM; MCKN; Room 230SEM Thur 04:30PM - 05:20PM; MCKN; Room 309,P. Barclay,25  /  25,0.50,Undergraduate
Winter 2023,Open,ASCI*1120*0102 (1192) Society and Inquiry II,Guelph,LEC Tues 11:30AM - 12:20PM; MCKN; Room 230SEM Wed 08:30AM - 09:20AM; MCKN; Room 309,P. Barclay,25  /  25,0.50,Undergraduate
Winter 2023,Open,ASCI*1120*0203 (1193) Society and Inquiry II,Guelph,LEC Mon 03:30PM - 04:20PM; MCKN; Room 231SEM Fri 08:30AM - 09:20AM; MINS; Room 128,P. Barclay,25  /  25,0.50,Undergraduate
Winter 2023,Open,ASCI*1120*0204 (1194) Society and Inquiry II,Guelph,LEC Mon 03:30PM - 04:20PM; MCKN; Room 231SEM Thur 01:30PM - 02:20PM; MINS; Room 128,P. Barclay,25  /  25,0.50,Undergraduate
Winter 2023,Open,ASCI*1120*0305 (1195) Society and Inquiry II,Guelph,LEC Mon 01:30PM - 02:20PM; MCKN; Room 225SEM Thur 02:30PM - 03:20PM; MCKN; Room 309,P. Barclay,25  /  25,0.50,Undergraduate
Winter 2023,Open,ASCI*1120*0306 (1196) Society and Inquiry II,Guelph,LEC Mon 01:30PM - 02:20PM; MCKN; Room 225SEM Fri 09:30AM - 10:20AM; MCKN; Room 309,P. Barclay,25  /  25,0.50,Undergraduate
Winter 2023,Open,ASCI*1120*0407 (1197) Society and Inquiry II,Guelph,LEC Mon 09:30AM - 10:20AM; ROZH; Room 105SEM Wed 11:30AM - 12:20PM; MCKN; Room 317,P. Barclay,25  /  25,0.50,Undergraduate
Winter 2023,Open,ASCI*1120*0408 (1198) Society and Inquiry II,Guelph,LEC Mon 09:30AM - 10:20AM; ROZH; Room 105SEM Wed 01:30PM - 02:20PM; MCKN; Room 317,P. Barclay,25  /  25,0.50,Undergraduate
Winter 2023,Open,ASCI*3000*01 (1199) Community Project,Guelph,LEC Mon 02:30PM - 05:20PM; MACS; Room 129,K. Hoad,40  /  40,0.50,Undergraduate
Winter 2023,Open,ASCI*3200*01 (1200) Issues in Public Health,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ROZH; Room 106,TBA  TBA,40  /  40,0.50,Undergraduate
Winter 2023,Open,ASCI*3700*01 (1201) Independent Stds in Arts/Sci,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,15  /  15,0.50,Undergraduate
Winter 2023,Open,ASCI*4010*01 (1202) Honours Research Seminar,Guelph,LEC Wed 02:30PM - 05:20PM; ANNU; Room 002,P. Barclay,20  /  20,1.00,Undergraduate
Winter 2023,Open,ASCI*4020*01 (1203) Topics in Arts ,Guelph,LEC Mon; Wed 10:00AM - 11:20AM; ALEX; Room 309,A. Souchen,30  /  30,0.50,Undergraduate
Winter 2023,Open,ASCI*4030*01 (1204) Topics in Arts ,Guelph,LEC Tues 02:30PM - 05:20PM; MINS; Room 037,M. Goldenberg,35  /  35,0.50,Undergraduate
Winter 2023,Open,AVC*6200*01 (1205) Prosem: Critical Methods II,Guelph,SEM Wed 02:30PM - 05:20PM; ALEX; Room 286,A. Boetzkes,8  /  10,0.50,Graduate
Winter 2023,Open,AVC*6310*01 (1206) Topics in AVC I,Guelph,SEM Tues 02:30PM - 05:20PM; ALEX; Room 286,S. Douglas,10  /  10,0.50,Graduate
Winter 2023,Open,AVC*6330*01 (1207) Topics in AVC III,Guelph,SEM Mon 08:30AM - 11:20AM; ALEX; Room 286,D. Marner,9  /  10,0.50,Graduate
Winter 2023,Open,AVC*6400*01 (1208) Practicum: Art Institutions,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,10  /  10,0.50,Graduate
Winter 2023,Open,AVC*6500*01 (1209) Directed Reading,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,20  /  20,0.50,Graduate
Winter 2023,Open,AVC*6800*01 (1210) AHVC Major Research Paper,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,TBA  TBA,20  /  20,1.00,Graduate
Winter 2023,Open,BINF*6110*01 (1211) Genomic Methods for Bioinform,Guelph,LEC Tues; Thur 11:30AM - 12:50PM; SSC; Room 1306,E. Mandeville,32  /  40,0.50,Graduate
Winter 2023,Open,BINF*6500*01 (1212) PhD Research Writing,Guelph,LEC Days TBA Days TBA; Times TBA Times TBA; Room TBA Room TBA,S. Adamowicz,20  /  20,1.00,Graduate
Winter 2023,Open,BINF*6970*01 (1213) Statistical Bioinformatics,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; SSC; Room 1306,K. Nadeem,33  /  40,0.50,Graduate
Winter 2023,Open,BIOC*2580*0102 (1214) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Mon 02:30PM - 05:20PM; SSC; Room 3110,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0103 (1215) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Mon 02:30PM - 05:20PM; SSC; Room 3110,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0104 (1216) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Mon 02:30PM - 05:20PM; SSC; Room 3111,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0105 (1217) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Mon 02:30PM - 05:20PM; SSC; Room 3111,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0106 (1218) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Tues 11:30AM - 02:20PM; SSC; Room 3110,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0107 (1219) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Wed 08:30AM - 11:20AM; SSC; Room 3110,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0108 (1220) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Tues 11:30AM - 02:20PM; SSC; Room 3111,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0109 (1221) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Wed 08:30AM - 11:20AM; SSC; Room 3111,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0110 (1222) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Tues 02:30PM - 05:20PM; SSC; Room 3110,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0111 (1223) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Tues 02:30PM - 05:20PM; SSC; Room 3110,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0112 (1224) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Tues 02:30PM - 05:20PM; SSC; Room 3111,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0113 (1225) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Tues 02:30PM - 05:20PM; SSC; Room 3111,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0114 (1226) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Tues 02:30PM - 05:20PM; SSC; Room 3112,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0116 (1228) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Wed 02:30PM - 05:20PM; SSC; Room 3110,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0117 (1229) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Wed 02:30PM - 05:20PM; SSC; Room 3110,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0118 (1230) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Wed 02:30PM - 05:20PM; SSC; Room 3111,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0119 (1231) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Wed 02:30PM - 05:20PM; SSC; Room 3111,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0120 (1232) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Wed 02:30PM - 05:20PM; SSC; Room 3112,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0122 (1234) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Thur 02:30PM - 05:20PM; SSC; Room 3110,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0123 (1235) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Thur 02:30PM - 05:20PM; SSC; Room 3110,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0124 (1236) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Thur 02:30PM - 05:20PM; SSC; Room 3111,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*2580*0125 (1237) Introduction to Biochemistry,Guelph,LEC Mon; Wed; Fri 01:30PM - 02:20PM; WMEM; Room 103LAB Thur 02:30PM - 05:20PM; SSC; Room 3111,TBA  TBA,10  /  10,0.50,Undergraduate
Winter 2023,Open,BIOC*3560*01 (1239) Structure ,Guelph,LEC Mon; Wed; Fri 09:30AM - 10:20AM; WMEM; Room 103,S. Graether,500  /  500,0.50,Undergraduate
Winter 2023,Open,BIOC*4540*0101 (1240) Enzymology,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ROZH; Room 105LAB Mon 02:30PM - 05:20PM; SSC; Room 3101,S. Vahidi,12  /  12,0.75,Undergraduate
Winter 2023,Open,BIOC*4540*0102 (1241) Enzymology,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ROZH; Room 105LAB Tues 02:30PM - 05:20PM; SSC; Room 3101,S. Vahidi,12  /  12,0.75,Undergraduate
Winter 2023,Open,BIOC*4540*0103 (1242) Enzymology,Guelph,LEC Tues; Thur 10:00AM - 11:20AM; ROZH; Room 105LAB Wed 02:30PM - 05:20PM; SSC; Room 3101,S. Vahidi,12  /  12,0.75,Undergraduate
Winter 2023,Open,BIOC*4580*01 (1244) Membrane Biochemistry,Guelph,LEC Mon; Wed; Fri 11:30AM - 12:20PM; JTP; Room 2266,J. Dawson,80  /  80,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0101 (1245) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Mon 12:30PM - 01:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0102 (1246) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Mon 01:30PM - 02:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0103 (1247) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Mon 11:30AM - 12:20PM; AD-S; Room VIRTUAL,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0104 (1248) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Tues 09:30AM - 10:20AM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0105 (1249) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Tues 10:30AM - 11:20AM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0106 (1250) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Tues 11:30AM - 12:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0107 (1251) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Tues 12:30PM - 01:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0108 (1252) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Tues 01:30PM - 02:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0109 (1253) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Tues 02:30PM - 03:20PM; AD-S; Room VIRTUAL,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0110 (1254) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Tues 03:30PM - 04:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0111 (1255) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Wed 12:30PM - 01:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0112 (1256) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Wed 01:30PM - 02:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0113 (1257) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Wed 11:30AM - 12:20PM; AD-S; Room VIRTUAL,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0114 (1258) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Thur 09:30AM - 10:20AM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0115 (1259) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Thur 10:30AM - 11:20AM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0116 (1260) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Thur 11:30AM - 12:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0117 (1261) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Thur 12:30PM - 01:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0118 (1262) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Thur 01:30PM - 02:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0119 (1263) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Thur 02:30PM - 03:20PM; AD-S; Room VIRTUAL,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0120 (1264) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Thur 03:30PM - 04:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0121 (1265) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Mon 03:30PM - 04:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0122 (1266) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Mon 04:30PM - 05:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0124 (1268) Discovering Biodiversity,Guelph,LEC Mon; Wed 10:30AM - 11:20AM; AD-S; Room VIRTUALSEM Wed 03:30PM - 04:20PM; SSC; Room 2305,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0226 (1270) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Mon 12:30PM - 01:20PM; SSC; Room 2303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0227 (1271) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Mon 01:30PM - 02:20PM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0228 (1272) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Mon 11:30AM - 12:20PM; AD-S; Room VIRTUAL,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0229 (1273) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Tues 09:30AM - 10:20AM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0230 (1274) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Tues 10:30AM - 11:20AM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0231 (1275) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Tues 11:30AM - 12:20PM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0232 (1276) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Tues 12:30PM - 01:20PM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0233 (1277) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Tues 01:30PM - 02:20PM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0234 (1278) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Tues 02:30PM - 03:20PM; AD-S; Room VIRTUAL,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0235 (1279) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Tues 03:30PM - 04:20PM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0236 (1280) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Wed 12:30PM - 01:20PM; SSC; Room 2303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0237 (1281) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Wed 01:30PM - 02:20PM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0238 (1282) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Wed 11:30AM - 12:20PM; AD-S; Room VIRTUAL,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0239 (1283) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Thur 09:30AM - 10:20AM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0240 (1284) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Thur 10:30AM - 11:20AM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0241 (1285) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Thur 11:30AM - 12:20PM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0242 (1286) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Thur 12:30PM - 01:20PM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0243 (1287) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Thur 01:30PM - 02:20PM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0244 (1288) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Thur 02:30PM - 03:20PM; AD-S; Room VIRTUAL,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0245 (1289) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Thur 03:30PM - 04:20PM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0246 (1290) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Mon 03:30PM - 04:20PM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0247 (1291) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Mon 04:30PM - 05:20PM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1070*0249 (1293) Discovering Biodiversity,Guelph,LEC Mon; Wed 02:30PM - 03:20PM; AD-S; Room VIRTUALSEM Wed 03:30PM - 04:20PM; SSC; Room 3303,S. Jacobs,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1080*0101 (1295) Biological Concepts of Health,Guelph,LEC Mon; Wed 09:30AM - 10:20AM; ROZH; Room 104SEM Mon 12:30PM - 01:20PM; SSC; Room 3307,L. Robinson,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1080*0102 (1296) Biological Concepts of Health,Guelph,LEC Mon; Wed 09:30AM - 10:20AM; ROZH; Room 104SEM Mon 01:30PM - 02:20PM; SSC; Room 3307,L. Robinson,5  /  5,0.50,Undergraduate
Winter 2023,Open,BIOL*1080*0103 (1297) Biological Concepts of Health,Guelph,LEC Mon; Wed 09:30AM - 10:20AM; ROZH; Room 104SEM Mon 02:30PM - 03:20PM; SSC; Room 3307,L. Robinson,5  /  5,0.50,Undergraduate
